review,rating,date,source,sentiment_label,sentiment_score,topics,emotion,aspect_sentiments,category
"can't stream anything, just recaps and ads",1,2025-07-08 10:06:18,Google Play,NEGATIVE,-0.99861741065979,[],neutral,{},review
doesn't work,1,2025-07-08 09:23:37,Google Play,NEGATIVE,-0.9997408986091614,[],sadness,{},review
can't cast from Android device,1,2025-07-08 08:30:40,Google Play,NEGATIVE,-0.9528192281723022,['android device'],neutral,{'android device': 'Negative'},review
cool,5,2025-07-08 06:18:39,Google Play,POSITIVE,0.9998509883880615,[],neutral,{},review
constantly black screens during playback,2,2025-07-08 05:58:17,Google Play,NEGATIVE,-0.9993933439254761,"['constantly black screens', 'playback']",neutral,"{'constantly black screens': 'Negative', 'playback': 'Negative'}",review
"Beautifully Unique, Deep, & just **ALL THE RIGHT VIBES!!!** 😘👌 Chef's Kiss! You guys pull off what most streaming services seem to fail on. Just THE RIGHT BALANCE of ""feel-good meets gritty"" or ""(name that vibe)"" you NAIL IT!!! ANY heckin' show that I see as an 'AppleTV Original', has yet to fail me in ANY WAY. My wife and I are HUGE ""cine-philes"", and your writers, actors, CGI, etc.—the ENTIRE TEAM is second to NONE! DON'T CHANGE A THING!!! 🙂‍↕️",5,2025-07-08 03:10:35,Google Play,POSITIVE,0.9900636076927185,"['beautifully unique, deep, & just **all the right vibes', ""chef's kiss"", 'you guys', 'most streaming services', 'just the right balance', ""any heckin' show"", ""an 'appletv original"", 'any way', 'my wife', 'huge ""cine-philes', 'cgi', 'etc.—the entire team', 'a thing']",neutral,"{'beautifully unique, deep, & just **all the right vibes': 'Positive', ""chef's kiss"": 'Positive', 'you guys': 'Positive', 'most streaming services': 'Negative', 'just the right balance': 'Positive', ""any heckin' show"": 'Positive', ""an 'appletv original"": 'Positive', 'any way': 'Positive', 'my wife': 'Positive', 'huge ""cine-philes': 'Positive', 'cgi': 'Positive', 'etc.—the entire team': 'Positive', 'a thing': 'Positive'}",review
"you suck, the prices suck & it takes an act of congress to cancel your subscription if I get out, I'll never subscribe again!!!!",1,2025-07-08 01:28:45,Google Play,NEGATIVE,-0.9995118379592896,"['the prices', 'an act', 'congress', 'your subscription']",disgust,"{'the prices': 'Negative', 'an act': 'Negative', 'congress': 'Negative', 'your subscription': 'Negative'}",review
severance finale. you know what you did,1,2025-07-08 00:41:29,Google Play,POSITIVE,0.5339685082435608,['severance finale'],neutral,{'severance finale': 'Neutral'},review
love it,5,2025-07-08 00:04:07,Google Play,POSITIVE,0.9998753070831299,[],neutral,{},review
"It's like you don't want my money. Everytime I try and renew, it wouldn't work, even though I am using valid payment methods. I tried 3 cards, on 2 different devices. Nope, don't like my money.",2,2025-07-07 21:16:37,Google Play,NEGATIVE,-0.9996113181114197,"['my money', 'valid payment methods', '3 cards', '2 different devices', 'my money']",anger,"{'my money': 'Negative', 'valid payment methods': 'Negative', '3 cards': 'Negative', '2 different devices': 'Negative'}",review
love the app,4,2025-07-07 21:10:40,Google Play,POSITIVE,0.999853253364563,['the app'],joy,{'the app': 'Positive'},review
"This app worked great for the free trial. Now that I paid for my first month subscription, the app freezes every few seconds and then crashes. I cleared cache, restarted the device, and uninstalled/reinstalled the app. Still doesn't work, waste of money.",1,2025-07-07 20:06:00,Google Play,NEGATIVE,-0.9996899366378784,"['this app', 'the free trial', 'my first month subscription', 'the app', 'every few seconds', 'cache', 'the device', 'the app', 'waste', 'money']",sadness,"{'this app': 'Negative', 'the free trial': 'Positive', 'my first month subscription': 'Negative', 'the app': 'Negative', 'every few seconds': 'Negative', 'cache': 'Negative', 'the device': 'Negative', 'waste': 'Negative', 'money': 'Negative'}",bug_report
Great app and works well on Samsung phone,5,2025-07-07 18:32:07,Google Play,POSITIVE,0.9996809959411621,"['great app', 'samsung phone']",joy,"{'great app': 'Positive', 'samsung phone': 'Neutral'}",review
Great SciFi content and sound app,5,2025-07-07 16:23:09,Google Play,POSITIVE,0.9998067021369934,"['great scifi content', 'sound app']",joy,"{'great scifi content': 'Positive', 'sound app': 'Positive'}",review
awsome,5,2025-07-07 16:22:22,Google Play,NEGATIVE,-0.9940698146820068,[],neutral,{},review
Finally an AppleTV app for android.,5,2025-07-07 08:55:06,Google Play,NEGATIVE,-0.963083803653717,['finally an appletv app'],neutral,{'finally an appletv app': 'Neutral'},review
sucks,1,2025-07-07 07:47:09,Google Play,NEGATIVE,-0.9991297125816345,[],sadness,{},review
It is completely absurd that I can't cast an Android app to Chromecast. This is why people hoist the jolly roger,3,2025-07-07 07:22:46,Google Play,NEGATIVE,-0.9990849494934082,"['an android app', 'people', 'the jolly roger']",anger,"{'an android app': 'Negative', 'people': 'Negative', 'the jolly roger': 'Neutral'}",review
"The app has become unusable. HDR started glitching (flickering bright and dark on scene changes), then started halting playback entirely. Uninstalled to try to fix it and now can't login again (""there was a problem performing your request"")",1,2025-07-07 07:16:00,Google Play,NEGATIVE,-0.9995088577270508,"['the app', 'hdr', 'scene changes', 'playback', 'a problem', 'your request']",sadness,"{'the app': 'Negative', 'hdr': 'Negative', 'scene changes': 'Negative', 'playback': 'Negative', 'a problem': 'Negative', 'your request': 'Negative'}",bug_report
"apple TV app either doesn't allow access to my iTunes purchases, or deliberately makes it difficult to access them. Searches within thr app don't turn up non-apple TV + contempnt, even when it's been purchasesed through apple. Cross compatibility with non-apple devices is poor.",1,2025-07-07 05:12:01,Google Play,NEGATIVE,-0.9995586276054382,"['apple tv app', 'access', 'my itunes purchases', 'searches', 'thr app', 'non-apple tv', 'contempnt', 'apple', 'compatibility', 'non-apple devices']",neutral,"{'apple tv app': 'Negative', 'access': 'Negative', 'my itunes purchases': 'Neutral', 'searches': 'Negative', 'thr app': 'Negative', 'non-apple tv': 'Negative', 'contempnt': 'Neutral', 'apple': 'Negative', 'compatibility': 'Negative', 'non-apple devices': 'Negative'}",review
bad subtitles appear during mls games even though they're turned off,1,2025-07-07 05:00:39,Google Play,NEGATIVE,-0.9994787573814392,"['bad subtitles', 'mls games']",sadness,"{'bad subtitles': 'Negative', 'mls games': 'Neutral'}",review
refuses to let me sign in to cancel the account,1,2025-07-07 01:44:06,Google Play,POSITIVE,0.7723572850227356,['the account'],sadness,{'the account': 'Negative'},review
The playback on android device is not working please resolve it,1,2025-07-07 01:09:35,Google Play,NEGATIVE,-0.9996538162231445,"['the playback', 'android device']",neutral,"{'the playback': 'Negative', 'android device': 'Negative'}",bug_report
Don't install it requires premium every time. and many ads are appearing in the app.,2,2025-07-07 00:18:45,Google Play,NEGATIVE,-0.9908818006515503,"['premium', 'many ads', 'the app']",neutral,"{'premium': 'Negative', 'many ads': 'Negative', 'the app': 'Negative'}",review
The app wont let me watch my apple purchases (movies and tv series) on my Samsung tablet so pretty useless really.,1,2025-07-06 22:32:50,Google Play,NEGATIVE,-0.9994766116142273,"['the app', 'my apple purchases', 'movies', 'tv series', 'my samsung tablet']",sadness,"{'the app': 'Negative', 'my apple purchases': 'Neutral', 'movies': 'Neutral', 'tv series': 'Neutral', 'my samsung tablet': 'Negative'}",review
here's an idea hb u put ANIME ON APPLE TV CUZ WITHOUT ANIME ITS BOARING AF NOW PLS PUT ANIME 👹BEFORE I LOSE MY SANITY👹,3,2025-07-06 22:19:45,Google Play,NEGATIVE,-0.9997044205665588,"['an idea', 'anime', 'apple tv', 'anime', 'anime 👹', 'my sanity']",anger,"{'an idea': 'Positive', 'anime': 'Negative', 'apple tv': 'Neutral', 'anime 👹': 'Negative', 'my sanity': 'Negative'}",feature_request
"Why can't I view my watchlist by whether it is a film or TV series? My ""to watch"" list is hidden right at the bottom and my ""continue watching"" list contains things on my watchlist that I've recently added in front of things I am actually watching! Sort it out Apple - Netflix do this far better (and although your programmes are better, your app is useless and is bad enough to make me want to switch back to Netflix!)",3,2025-07-06 21:44:58,Google Play,NEGATIVE,-0.9996864795684814,"['my watchlist', 'a film or tv series', '"" list', 'the bottom', 'list', 'things', 'my watchlist', 'things', 'apple - netflix', 'your programmes', 'your app', 'netflix']",disgust,"{'my watchlist': 'Negative', 'a film or tv series': 'Neutral', '"" list': 'Negative', 'the bottom': 'Negative', 'list': 'Negative', 'things': 'Negative', 'apple - netflix': 'Negative', 'your programmes': 'Positive', 'your app': 'Negative', 'netflix': 'Positive'}",feature_request
"The content is good, the software is awful. Even when logged in with a valid subscription half the time I'm prompted to start a free trial to watch ... I'm already paying!! Then I get randomly logged out and get stuck in a login loop, or told my username/password are wrong when they aren't. The exact same issues affect the browser on the desktop, with APIs throwing all sorts of errors. Forum posts indicate this is a widespread issue going back over two years!!",1,2025-07-06 18:29:26,Google Play,NEGATIVE,-0.9995518326759338,"['the content', 'the software', 'a valid subscription', 'a free trial', 'a login loop', 'my username/password', 'the exact same issues', 'the browser', 'the desktop', 'apis', 'all sorts', 'errors', 'forum posts', 'a widespread issue', 'two years']",disgust,"{'the content': 'Positive', 'the software': 'Negative', 'a valid subscription': 'Negative', 'a free trial': 'Negative', 'a login loop': 'Negative', 'my username/password': 'Negative', 'the exact same issues': 'Negative', 'the browser': 'Negative', 'the desktop': 'Negative', 'apis': 'Negative', 'all sorts': 'Negative', 'errors': 'Negative', 'forum posts': 'Negative', 'a widespread issue': 'Negative', 'two years': 'Negative'}",bug_report
"Worst streaming app in the market. Keeps logging out and requires to login everyday. Apple please erase your app from Google, you're doing awful.",1,2025-07-06 09:51:53,Google Play,NEGATIVE,-0.9997990727424622,"['worst streaming app', 'the market', 'your app', 'google']",disgust,"{'worst streaming app': 'Negative', 'the market': 'Negative', 'your app': 'Negative', 'google': 'Negative'}",review
love it,5,2025-07-06 09:39:00,Google Play,POSITIVE,0.9998753070831299,[],neutral,{},review
new programming is excellent,5,2025-07-06 09:00:08,Google Play,POSITIVE,0.999872088432312,['new programming'],neutral,{'new programming': 'Positive'},review
My account is locked?!?! I'm doing a free trial and my account has been locked so now I have to wait 24hrs before getting an email from them???!!!?? This is why Google is so much better!,1,2025-07-06 07:08:39,Google Play,NEGATIVE,-0.9991387128829956,"['my account', 'a free trial', 'my account', 'an email', 'google']",surprise,"{'my account': 'Negative', 'a free trial': 'Neutral', 'an email': 'Negative', 'google': 'Positive'}",review
Incredible selection of movies & series,5,2025-07-06 05:48:19,Google Play,POSITIVE,0.9998807907104492,"['incredible selection', 'movies', 'series']",surprise,"{'incredible selection': 'Positive', 'movies': 'Positive', 'series': 'Neutral'}",review
"it's obvious Apple has an ""If you're not 100% with us, you're against us"" attitude still. I've had an Apple membership for quite a number of years. I have a large library of purchases (both music and films) but I normally run into one issue or another with either accessing my account (and content) or with the app and usually end up purchasing stuff I already own from Apple but on Google TV so we can watch it. This is the main reason I steer away from Apple products and content.",2,2025-07-06 04:49:11,Google Play,NEGATIVE,-0.9974501729011536,"['obvious apple', '100%', '"" attitude', 'an apple membership', 'quite a number', 'years', 'a large library', 'purchases', 'both music', 'films', 'one issue', 'my account', 'content', 'the app', 'purchasing stuff', 'apple', 'google tv', 'the main reason', 'apple products', 'content']",neutral,"{'obvious apple': 'Negative', '100%': 'Negative', '"" attitude': 'Negative', 'an apple membership': 'Negative', 'quite a number': 'Negative', 'years': 'Negative', 'a large library': 'Negative', 'purchases': 'Negative', 'both music': 'Neutral', 'films': 'Neutral', 'one issue': 'Negative', 'my account': 'Negative', 'content': 'Negative', 'the app': 'Negative', 'purchasing stuff': 'Negative', 'apple': 'Negative', 'google tv': 'Neutral', 'the main reason': 'Negative', 'apple products': 'Negative'}",bug_report
how can watch on full screen on my Android mobile phone?,3,2025-07-06 04:09:41,Google Play,NEGATIVE,-0.9886059165000916,"['full screen', 'my android mobile phone']",surprise,"{'full screen': 'Neutral', 'my android mobile phone': 'Neutral'}",review
"A few hours after registering, I was logged out, and it wouldn’t accept my password. Maybe I made a mistake typing it, but it locked me out for 24 hours!!!!!. Is this some kind of joke? It completely ruined my movie night this weekend. Honestly, I’m really pissed off.",1,2025-07-06 02:28:52,Google Play,NEGATIVE,-0.9998041987419128,"['my password', 'a mistake', '24 hours', 'some kind', 'joke', 'my movie night']",anger,"{'my password': 'Negative', 'a mistake': 'Negative', '24 hours': 'Negative', 'some kind': 'Negative', 'joke': 'Negative', 'my movie night': 'Negative'}",review
Does not work with Chromecast from phone.,1,2025-07-06 02:11:00,Google Play,NEGATIVE,-0.9996219873428345,"['chromecast', 'phone']",neutral,"{'chromecast': 'Negative', 'phone': 'Neutral'}",review
it's apple tv + you can't access the stuff you already bought.,1,2025-07-06 01:10:13,Google Play,NEGATIVE,-0.9957250356674194,"['apple tv', 'the stuff']",sadness,"{'apple tv': 'Negative', 'the stuff': 'Negative'}",review
"could do with some better shows and more films. The biggest annoying thing is when watching something, it keeps switching to dark contrast, then bright again. super annoying.",3,2025-07-06 01:07:56,Google Play,NEGATIVE,-0.9993466734886169,"['some better shows', 'more films', 'the biggest annoying thing', 'dark contrast']",sadness,"{'some better shows': 'Negative', 'more films': 'Negative', 'the biggest annoying thing': 'Negative', 'dark contrast': 'Negative'}",review
I'm assuming this is app is layered out like there operating systems. the UI looks like it was built in the early 2010. and it constantly paused for no reason. I downloaded the video and it still can't play it.,1,2025-07-06 00:59:08,Google Play,NEGATIVE,-0.9993102550506592,"['app', 'operating systems', 'the ui', 'no reason', 'the video']",neutral,"{'app': 'Negative', 'operating systems': 'Neutral', 'the ui': 'Negative', 'no reason': 'Negative', 'the video': 'Negative'}",review
Let us see the password we are typing in.,1,2025-07-06 00:17:04,Google Play,NEGATIVE,-0.9733585119247437,['the password'],neutral,{'the password': 'Neutral'},review
ok,5,2025-07-05 22:50:47,Google Play,POSITIVE,0.9997851252555847,[],neutral,{},review
Could be better. Will not cast to anything.,2,2025-07-05 22:46:32,Google Play,NEGATIVE,-0.9971370697021484,[],neutral,{},review
always buffering.,2,2025-07-05 22:03:25,Google Play,NEGATIVE,-0.6326745748519897,[],neutral,{},review
"sudden change in colour gamut, unable to play as access to internet is already checked and available, alas it's still show unable to play",1,2025-07-05 21:03:13,Google Play,NEGATIVE,-0.9987514019012451,"['sudden change', 'colour gamut', 'access', 'internet']",surprise,"{'sudden change': 'Negative', 'colour gamut': 'Negative', 'access': 'Negative', 'internet': 'Negative'}",review
"A sham in the name of online OTT. The app doesn't work and throws errors. I am fed up with this app unsubscribed and uninstalled. Android users, please don't subscribe or install - just a waste of money... Don't know about ios users.",1,2025-07-05 19:01:08,Google Play,NEGATIVE,-0.9997486472129822,"['a sham', 'the name', 'online ott', 'the app', 'errors', 'this app', 'android users', 'just a waste', 'money', 'ios users']",disgust,"{'a sham': 'Negative', 'the name': 'Negative', 'online ott': 'Negative', 'the app': 'Negative', 'errors': 'Negative', 'this app': 'Negative', 'android users': 'Negative', 'just a waste': 'Negative', 'money': 'Negative', 'ios users': 'Negative'}",bug_report
"Very poor performance. Maybe they did it deliberately, even cheaper otts are way better. so many problems, video gets stuck, app restarts, rotation problem.",1,2025-07-05 17:07:02,Google Play,NEGATIVE,-0.9997701048851013,"['very poor performance', 'even cheaper otts', 'so many problems', 'video']",neutral,"{'very poor performance': 'Negative', 'even cheaper otts': 'Positive', 'so many problems': 'Negative', 'video': 'Negative'}",bug_report
I subscribed but can't watch anything including mls,1,2025-07-05 16:34:02,Google Play,NEGATIVE,-0.9866155385971069,['mls'],sadness,{'mls': 'Negative'},review
Sound plays but No Picture,1,2025-07-05 15:46:24,Google Play,NEGATIVE,-0.9916214942932129,"['sound plays', 'no picture']",sadness,"{'sound plays': 'Positive', 'no picture': 'Negative'}",review
My experience with Appletv has been spotty with frequent stoppage where I have to uninstall the app and then reinstall. On my smart TV the Appletv app just won't start up. It will open and the logo appears then nothing happens. This happens frequently. When I finally get to watch a series I have to hope I can see the episode to the end & fingers crossed that I will be able to see following episodes if the app will open & give me my list rather than only offering me to take the free trial again!,3,2025-07-05 14:28:59,Google Play,NEGATIVE,-0.9989843964576721,"['my experience', 'appletv', 'frequent stoppage', 'the app', 'my smart tv', 'the appletv app', 'the logo', 'a series', 'the episode', 'the end', 'fingers', 'episodes', 'the app', 'my list', 'the free trial']",neutral,"{'my experience': 'Negative', 'appletv': 'Negative', 'frequent stoppage': 'Negative', 'the app': 'Negative', 'my smart tv': 'Negative', 'the appletv app': 'Negative', 'the logo': 'Negative', 'a series': 'Neutral', 'the episode': 'Negative', 'the end': 'Negative', 'fingers': 'Negative', 'episodes': 'Neutral', 'my list': 'Neutral', 'the free trial': 'Negative'}",review
it's always not responding.,1,2025-07-05 13:43:17,Google Play,NEGATIVE,-0.9997904896736145,[],sadness,{},review
"I've had the subscription for a fortnight now, and it still asks me to accept my free trial, im unable to use the subscription I've paid for.",1,2025-07-05 13:18:00,Google Play,NEGATIVE,-0.9981045722961426,"['the subscription', 'a fortnight', 'my free trial', 'the subscription']",sadness,"{'the subscription': 'Negative', 'a fortnight': 'Neutral', 'my free trial': 'Negative'}",review
sucks,1,2025-07-05 11:07:32,Google Play,NEGATIVE,-0.9991297125816345,[],sadness,{},review
best ott,5,2025-07-05 10:18:17,Google Play,POSITIVE,0.9997715353965759,[],neutral,{},review
terrible app. downloads are broken. works wonky in general.,1,2025-07-05 10:01:58,Google Play,NEGATIVE,-0.9975631237030029,"['terrible app', 'downloads', 'works']",fear,"{'terrible app': 'Negative', 'downloads': 'Negative', 'works': 'Negative'}",review
"Garbage app, interface doesn't let you cancel your subscriptions without calling them",1,2025-07-05 08:08:56,Google Play,POSITIVE,0.7693174481391907,"['garbage app', 'interface', 'your subscriptions']",neutral,"{'garbage app': 'Negative', 'interface': 'Negative', 'your subscriptions': 'Neutral'}",review
I like when you get to watch but I hate the paying system. I wish it was free.,3,2025-07-05 07:42:22,Google Play,NEGATIVE,-0.9983172416687012,['the paying system'],disgust,{'the paying system': 'Negative'},feature_request
Apple's forced inability to cast to android Chromecast is irritating. Forcing people to not support local sporting events like the Toronto Blue Jays because it can only be watched on a cell phone is obnoxious.,1,2025-07-05 05:07:22,Google Play,NEGATIVE,-0.9997441172599792,"[""apple's forced inability"", 'android chromecast', 'people', 'local sporting events', 'the toronto blue jays', 'a cell phone']",disgust,"{""apple's forced inability"": 'Negative', 'android chromecast': 'Negative', 'people': 'Negative', 'local sporting events': 'Neutral', 'the toronto blue jays': 'Neutral', 'a cell phone': 'Neutral'}",review
I can't login on the web browser nor the app.,1,2025-07-05 03:23:43,Google Play,NEGATIVE,-0.9989890456199646,"['the web browser', 'the app']",sadness,"{'the web browser': 'Negative', 'the app': 'Negative'}",review
"not a good experience, in the middle of the game and something went wrong,only reason I subscribed.",1,2025-07-05 03:06:22,Google Play,NEGATIVE,-0.9997557997703552,"['not a good experience', 'the middle', 'the game']",sadness,"{'not a good experience': 'Negative', 'the middle': 'Negative', 'the game': 'Negative'}",review
if it's not on an Apple system they make it so it doesn't work well then Apple wonders why people who aren't Apple drone people hate them.,2,2025-07-05 01:56:53,Google Play,NEGATIVE,-0.999370276927948,"['an apple system', 'apple', 'apple drone']",surprise,"{'an apple system': 'Neutral', 'apple': 'Negative', 'apple drone': 'Neutral'}",review
SICK×6....PERSON ...Great acting.,5,2025-07-05 00:54:53,Google Play,POSITIVE,0.9939579963684082,"['sick×6....person', 'great acting']",neutral,"{'sick×6....person': 'Positive', 'great acting': 'Positive'}",review
No Chromecast,1,2025-07-05 00:25:53,Google Play,NEGATIVE,-0.9994624257087708,['no chromecast'],neutral,{'no chromecast': 'Negative'},review
glad to discover apple tv is accessible to Android users. love ur website content,5,2025-07-05 00:17:48,Google Play,POSITIVE,0.9785109758377075,"['apple tv', 'android users', 'ur website content']",joy,"{'apple tv': 'Positive', 'android users': 'Neutral', 'ur website content': 'Positive'}",review
I have a subscription yet app keeps telling me I have to accept trial but then gets an error and I cant watch on app on phone. this needs to be fixed.,1,2025-07-04 23:49:56,Google Play,NEGATIVE,-0.9995620846748352,"['a subscription', 'app', 'trial', 'an error', 'app', 'phone']",sadness,"{'a subscription': 'Neutral', 'app': 'Negative', 'trial': 'Neutral', 'an error': 'Negative', 'phone': 'Neutral'}",bug_report
crash¡!!!,1,2025-07-04 23:37:53,Google Play,POSITIVE,0.8328295946121216,['crash¡'],fear,{'crash¡': 'Neutral'},bug_report
There should be option to change to landscape mode while viewing the shows.,3,2025-07-04 23:00:52,Google Play,NEGATIVE,-0.9883589744567871,"['option', 'landscape mode', 'the shows']",neutral,"{'option': 'Negative', 'landscape mode': 'Negative', 'the shows': 'Neutral'}",review
very good can you add to the watching screen an item to control the video speed like 1.5x,4,2025-07-04 20:40:03,Google Play,POSITIVE,0.9997286200523376,"['the watching screen', 'an item', 'the video speed']",neutral,"{'the watching screen': 'Neutral', 'an item': 'Neutral', 'the video speed': 'Positive'}",feature_request
apple TV was not author. to use debit card on this account. put money back before morning canceling apple tv s so hard and they tell you that it's so easy but it's it's just not,1,2025-07-04 20:35:48,Google Play,NEGATIVE,-0.999414324760437,"['apple tv', 'author', 'debit card', 'this account', 'money', 'morning', 'apple tv']",neutral,"{'apple tv': 'Negative', 'author': 'Negative', 'debit card': 'Negative', 'this account': 'Negative', 'money': 'Negative', 'morning': 'Negative'}",review
"Half baked, app won't let you watch your PURCHASED movies, wow!",2,2025-07-04 20:28:00,Google Play,NEGATIVE,-0.9806308150291443,"['app', 'your purchased movies']",surprise,"{'app': 'Negative', 'your purchased movies': 'Negative'}",review
"Apple TV is not a 'prime' app, yet. They're getting there. We shall see if I can log in, now.",5,2025-07-04 20:12:46,Google Play,NEGATIVE,-0.8929175734519958,"['apple tv', ""a 'prime' app""]",neutral,"{'apple tv': 'Neutral', ""a 'prime' app"": 'Negative'}",review
"app is not good rotation not support you have to on system rotation every time, and hindi dubbed show not available,,, maximum show in english,, not hindi, please provide hindi dubbed version of top rated show",3,2025-07-04 18:18:24,Google Play,NEGATIVE,-0.9993758797645569,"['app', 'good rotation', 'system rotation', 'hindi dubbed show', 'maximum show', 'english', 'not hindi', 'hindi dubbed version', 'top rated show']",sadness,"{'app': 'Negative', 'good rotation': 'Negative', 'system rotation': 'Negative', 'hindi dubbed show': 'Negative', 'maximum show': 'Negative', 'english': 'Negative', 'not hindi': 'Negative', 'hindi dubbed version': 'Negative', 'top rated show': 'Negative'}",review
"Horrendous viewing experience, why on earth does the screen follow the auto-rotate function of the phone and doesn't have one of its own? The app should have an orientation lock so that it can be viewed in landscape mode without turning on the auto-rotate of the phone",1,2025-07-04 16:26:32,Google Play,NEGATIVE,-0.9988634586334229,"['horrendous viewing experience', 'earth', 'the screen', 'the auto-rotate function', 'the phone', 'the app', 'an orientation lock', 'landscape mode', 'the auto-rotate', 'the phone']",surprise,"{'horrendous viewing experience': 'Negative', 'earth': 'Negative', 'the screen': 'Negative', 'the auto-rotate function': 'Negative', 'the phone': 'Negative', 'the app': 'Negative', 'an orientation lock': 'Negative', 'landscape mode': 'Negative', 'the auto-rotate': 'Negative'}",review
Useless! Can't watch or download any movies or TV shows that I've bought unless I buy an iPad. Not much use if you want to watch your stuff when away. The only reason I have Apple TV is because it's free through my bank otherwise I wouldn't have it as there is nothing on it that I'd watch which is why I buy my own stuff!!,1,2025-07-04 16:01:47,Google Play,NEGATIVE,-0.999697208404541,"['any movies', 'an ipad', 'not much use', 'your stuff', 'the only reason', 'apple tv', 'my bank', 'my own stuff']",anger,"{'any movies': 'Negative', 'an ipad': 'Negative', 'not much use': 'Negative', 'your stuff': 'Negative', 'the only reason': 'Negative', 'apple tv': 'Negative', 'my bank': 'Neutral', 'my own stuff': 'Neutral'}",review
Cant cast to google chrome.,1,2025-07-04 15:22:36,Google Play,NEGATIVE,-0.80015629529953,['google chrome'],neutral,{'google chrome': 'Negative'},review
"OMG! HOW IS THIS APP SO BAD? Payment failed from play store credits, and now I can't renew the payment. It just won't let me. I want to give you my money, why is it so hard to take it? Why can't I just subscribe again? Been trying for 45 minutes now.. JUST WORK.. GOOD GOD! Auto rotate and automatic landscape mode on full screen doesn't work.. these are very basic things to get right.. Full screen = full screen nobody wants a 30% image with 70% black.. smh fix this.. it's so frustrating..",1,2025-07-04 14:00:19,Google Play,NEGATIVE,-0.9997410178184509,"['omg', 'this app', 'payment', 'play store credits', 'the payment', 'my money', '45 minutes', 'auto rotate', 'automatic landscape mode', 'full screen', 'very basic things', 'full screen', 'full screen', 'a 30% image']",surprise,"{'omg': 'Negative', 'this app': 'Negative', 'payment': 'Negative', 'play store credits': 'Negative', 'the payment': 'Negative', 'my money': 'Negative', '45 minutes': 'Negative', 'auto rotate': 'Negative', 'automatic landscape mode': 'Negative', 'full screen': 'Negative', 'very basic things': 'Negative', 'a 30% image': 'Negative'}",bug_report
Please fix the brightness the shows are too dark to watch.,1,2025-07-04 12:55:08,Google Play,NEGATIVE,-0.999524712562561,"['the brightness', 'the shows']",sadness,"{'the brightness': 'Negative', 'the shows': 'Negative'}",bug_report
"having problem to stream downloaded videos offline, and also dont have option to choose quality",1,2025-07-04 12:16:17,Google Play,NEGATIVE,-0.9978033900260925,"['problem', 'downloaded videos', 'option', 'quality']",sadness,"{'problem': 'Negative', 'downloaded videos': 'Negative', 'option': 'Negative', 'quality': 'Negative'}",bug_report
Terrible Interface!! Despite agreeing for the subscription it still keeps on asking me to subscribe for the free trial everyday!! Unable to watch despite subscribing.,1,2025-07-04 11:02:25,Google Play,NEGATIVE,-0.9996457099914551,"['terrible interface', 'the subscription', 'the free trial']",fear,"{'terrible interface': 'Negative', 'the subscription': 'Negative', 'the free trial': 'Neutral'}",review
keeps freezing.,2,2025-07-04 08:15:29,Google Play,NEGATIVE,-0.9896308779716492,[],neutral,{},review
Do not waste your money.,1,2025-07-04 06:56:08,Google Play,POSITIVE,0.9955904483795166,['your money'],anger,{'your money': 'Neutral'},review
Buffering is awful,1,2025-07-04 06:34:33,Google Play,NEGATIVE,-0.999725878238678,['buffering'],disgust,{'buffering': 'Negative'},review
dumbed down version with no access to your actual content,1,2025-07-04 04:46:00,Google Play,NEGATIVE,-0.9998072981834412,"['version', 'no access', 'your actual content']",sadness,"{'version': 'Negative', 'no access': 'Negative', 'your actual content': 'Negative'}",review
can't sign in if you have phone number as your apple account,1,2025-07-04 03:25:07,Google Play,NEGATIVE,-0.9990205764770508,"['phone number', 'your apple account']",sadness,"{'phone number': 'Neutral', 'your apple account': 'Neutral'}",review
Unable to unsubscribe from phone or pc,1,2025-07-04 02:34:50,Google Play,NEGATIVE,-0.9915282726287842,['phone'],sadness,{'phone': 'Negative'},review
"need more indian language like tamil,telugu,malayalam,etc",3,2025-07-03 21:15:04,Google Play,NEGATIVE,-0.9774006009101868,"['more indian language', 'tamil', 'telugu', 'malayalam']",neutral,"{'more indian language': 'Positive', 'tamil': 'Positive', 'telugu': 'Positive', 'malayalam': 'Positive'}",review
awful,2,2025-07-03 20:45:46,Google Play,NEGATIVE,-0.9997954964637756,[],fear,{},review
Quality shows.,5,2025-07-03 15:24:26,Google Play,POSITIVE,0.9997991919517517,['quality shows'],neutral,{'quality shows': 'Neutral'},review
"Great movies, TV, series viewing.",5,2025-07-03 14:00:33,Google Play,POSITIVE,0.9998519420623779,"['great movies', 'series']",joy,"{'great movies': 'Positive', 'series': 'Positive'}",review
good overall,4,2025-07-03 13:05:01,Google Play,POSITIVE,0.9998307228088379,[],neutral,{},review
YOU don't allow me to pay YOUR subscription!!! cromecast support ZERO,1,2025-07-03 12:37:46,Google Play,NEGATIVE,-0.9995456337928772,"['your subscription', 'cromecast support']",anger,"{'your subscription': 'Negative', 'cromecast support': 'Negative'}",review
even the update is useless. video does not play properly and continues to buffer. poor experience prompting not to buy any more apple products and system,1,2025-07-03 12:18:15,Google Play,NEGATIVE,-0.9997735619544983,"['even the update', 'video', 'poor experience', 'any more apple products', 'system']",sadness,"{'even the update': 'Negative', 'video': 'Negative', 'poor experience': 'Negative', 'any more apple products': 'Negative', 'system': 'Negative'}",review
